-724.000000,786.000000,17.000000,-114.508126
-654.000000,786.000000,17.000000,-110.175686
-584.000000,786.000000,17.000000,-104.516322
-514.000000,786.000000,17.000000,-97.035050
-444.000000,786.000000,17.000000,-91.375686
-374.000000,786.000000,17.000000,-97.035050
-304.000000,786.000000,17.000000,-104.516322
-724.000000,856.000000,17.000000,-114.013142
-654.000000,856.000000,17.000000,-109.315445
-584.000000,856.000000,17.000000,-102.694414
-514.000000,856.000000,17.000000,-91.375686
-444.000000,856.000000,17.000000,-22.000000
-374.000000,856.000000,17.000000,-91.375686
-304.000000,856.000000,17.000000,-102.694414
-724.000000,926.000000,17.000000,-114.508126
-654.000000,926.000000,17.000000,-110.175686
-584.000000,926.000000,17.000000,-104.516322
-514.000000,926.000000,17.000000,-97.035050
-444.000000,926.000000,17.000000,-91.375686
-374.000000,926.000000,17.000000,-97.035050
-304.000000,926.000000,17.000000,-104.516322
-724.000000,996.000000,17.000000,-115.835050
-654.000000,996.000000,17.000000,-112.317821
-584.000000,996.000000,17.000000,-108.353778
-514.000000,996.000000,17.000000,-104.516322
-444.000000,996.000000,17.000000,-102.694414
-374.000000,996.000000,17.000000,-104.516322
-304.000000,996.000000,17.000000,-108.353778
-724.000000,1066.000000,17.000000,-117.656958
-654.000000,1066.000000,17.000000,-114.974809
-584.000000,1066.000000,17.000000,-112.317821
-514.000000,1066.000000,17.000000,-110.175686
-444.000000,1066.000000,17.000000,-109.315445
-374.000000,1066.000000,17.000000,-110.175686
-304.000000,1066.000000,17.000000,-112.317821
-724.000000,1136.000000,17.000000,-119.672506
-654.000000,1136.000000,17.000000,-117.656958
-584.000000,1136.000000,17.000000,-115.835050
-514.000000,1136.000000,17.000000,-114.508126
-444.000000,1136.000000,17.000000,-114.013142
-374.000000,1136.000000,17.000000,-114.508126
-304.000000,1136.000000,17.000000,-115.835050
