-724.166,786.332,2,357.246,-93.3583
-654.166,786.332,2,289.007,-87.0057
-584.166,786.332,2,221.867,-86.8489
-514.166,786.332,2,157.242,-74.4357
-444.166,786.332,2,100.125,-75.0365
-374.166,786.332,2,71.5891,-65.0846
-724.166,856.332,2,350.321,-83.8261
-654.166,856.332,2,280.401,-82.5908
-584.166,856.332,2,210.535,-76.6418
-514.166,856.332,2,140.801,-79.0856
-444.166,856.332,2,71.5891,-68.6115
-374.166,856.332,2,15,-55.3677
-724.166,926.332,2,357.246,-86.5521
-654.166,926.332,2,289.007,-77.5391
-584.166,926.332,2,221.867,-80.6134
-514.166,926.332,2,157.242,-79.6768
-444.166,926.332,2,100.125,-89.3888
-374.166,926.332,2,71.5891,-70.74
-724.166,996.332,2,377.26,-89.5426
-654.166,996.332,2,313.409,-78.8585
-584.166,996.332,2,252.834,-80.501
-514.166,996.332,2,198.557,-73.2401
-444.166,996.332,2,157.242,-91.8177
-374.166,996.332,2,140.801,-77.6722
-724.166,1066.33,2,408.442,-91.2442
-654.166,1066.33,2,350.321,-101.332
-584.166,1066.33,2,297.363,-84.4124
-514.166,1066.33,2,252.834,-94.4754
-444.166,1066.33,2,221.867,-105.649
-374.166,1066.33,2,210.535,-250
-724.166,1136.33,2,448.47,-113.97
-654.166,1136.33,2,396.264,-89.7791
-584.166,1136.33,2,350.321,-98.8131
-514.166,1136.33,2,313.409,-250
-444.166,1136.33,2,289.007,-91.1872
-374.166,1136.33,2,280.401,-93.5066
-724.166,1206.33,2,495.202,-97.9834
-654.166,1206.33,2,448.47,-98.9406
-584.166,1206.33,2,408.442,-124.337
-514.166,1206.33,2,377.26,-129.203
-444.166,1206.33,2,357.246,-250
-374.166,1206.33,2,350.321,-102.971
